block,longit,latit,geom,birds,nat_cover,built_cover,observer_intensity,ave_precip,roadlength,p_roadlength,g_roadlength,surr_pop,abs_pop,ave_temper
33278,211.0,533.0,010300002040710000010000000500000000000000C0C10941000000001044204100000000C0C1094100000000E04B20410000000000E1094100000000E04B20410000000000E10941000000001044204100000000C0C109410000000010442041,58,526472.462547415,2518.00995592062,109.0,2.09742533329113,1757.19988985098,1035.22933734364,721.970552507336,30695.0,15.0,12.8954269596226
33413,212.0,458.0,01030000204071000001000000050000000000000000E109410000000040F41B410000000000E1094100000000E0031C410000000040000A4100000000E0031C410000000040000A410000000040F41B410000000000E109410000000040F41B41,66,3158.3833513704,240.786596140433,57.0,1.96282854027923,3997.1248115282,497.33647811269,3499.78833341551,81110.0,65.0,13.6172175943563
33681,213.0,531.0,01030000204071000001000000050000000000000040000A4100000000703420410000000040000A4100000000403C204100000000801F0A4100000000403C204100000000801F0A4100000000703420410000000040000A410000000070342041,27,71486.7330530716,15930.4179159587,69.0,2.09443710904918,6349.13122780795,1198.72586881306,5150.40535899489,28005.0,80.0,12.9234505944489
33716,213.0,566.0,01030000204071000001000000050000000000000040000A4100000000E04521410000000040000A4100000000B04D214100000000801F0A4100000000B04D214100000000801F0A4100000000E04521410000000040000A4100000000E0452141,137,51947.1825272281,440056.509918267,134.0,2.16597359248782,10612.87593824,31.2055545215617,10581.6703837185,29565.0,1330.0,12.5952580112614
33747,213.0,597.0,01030000204071000001000000050000000000000040000A4100000000103822410000000040000A4100000000E03F224100000000801F0A4100000000E03F224100000000801F0A4100000000103822410000000040000A410000000010382241,158,168091.387906026,367259.591745136,961.0,1.87459901326146,2099.65499682302,636.287358102748,1463.36763872027,5795.0,0.0,11.9617592993691
33878,214.0,533.0,010300002040710000010000000500000000000000801F0A41000000001044204100000000801F0A4100000000E04B204100000000C03E0A4100000000E04B204100000000C03E0A41000000001044204100000000801F0A410000000010442041,26,534963.453596637,9343.65317424543,44.0,2.09499608445398,3025.71371806543,130.019993631484,2895.69372443395,22320.0,85.0,12.9151839093609
34136,215.0,594.0,010300002040710000010000000500000000000000C03E0A4100000000A020224100000000C03E0A41000000007028224100000000005E0A41000000007028224100000000005E0A4100000000A020224100000000C03E0A4100000000A0202241,109,216410.329767801,35491.1400240228,386.0,1.88214302989165,2881.96825941965,1091.87086162375,1790.0973977959,10985.0,165.0,12.0469924861884
34137,215.0,595.0,010300002040710000010000000500000000000000C03E0A41000000007028224100000000C03E0A41000000004030224100000000005E0A41000000004030224100000000005E0A41000000007028224100000000C03E0A410000000070282241,106,114145.477829536,119542.291331182,474.0,1.87610981395231,4128.78047578178,1049.97719092429,3078.80328485749,10065.0,240.0,12.0261469078739
34276,216.0,537.0,010300002040710000010000000500000000000000005E0A41000000005063204100000000005E0A4100000000206B204100000000407D0A4100000000206B204100000000407D0A41000000005063204100000000005E0A410000000050632041,8,17209.8163000194,11841.2164449988,39.0,2.1262264638851,2074.80029057779,421.072627417757,1653.72766316003,19300.0,10.0,12.8998032520983
34477,217.0,541.0,010300002040710000010000000500000000000000407D0A41000000009082204100000000407D0A4100000000608A204100000000809C0A4100000000608A204100000000809C0A41000000009082204100000000407D0A410000000090822041,47,36.7814186854578,507989.544690232,118.0,2.1660827137324,12735.494809412,901.668358860626,11833.8264505514,12725.0,1360.0,12.871462381059
34488,217.0,552.0,010300002040710000010000000500000000000000407D0A410000000080D8204100000000407D0A410000000050E0204100000000809C0A410000000050E0204100000000809C0A410000000080D8204100000000407D0A410000000080D82041,60,4108.69356335158,22154.6972902074,127.0,2.33226293898625,4883.21562566657,2455.15272987059,2428.06289579598,22830.0,50.0,12.7510775666869
35075,220.0,543.0,01030000204071000001000000050000000000000000DB0A4100000000309220410000000000DB0A4100000000009A20410000000040FA0A4100000000009A20410000000040FA0A4100000000309220410000000000DB0A410000000030922041,21,613248.929998877,39801.8007211536,30.0,2.20274532593025,2386.18441507324,261.693410643299,2124.49100442994,10685.0,60.0,12.8682987282454
35275,221.0,543.0,01030000204071000001000000050000000000000040FA0A4100000000309220410000000040FA0A4100000000009A20410000000080190B4100000000009A20410000000080190B4100000000309220410000000040FA0A410000000030922041,26,55717.0853861627,3844.71992336139,54.0,2.20374986468634,4063.93121926679,628.216243524882,3435.71497574191,10545.0,120.0,12.8752685699674
35293,221.0,561.0,01030000204071000001000000050000000000000040FA0A4100000000D01E21410000000040FA0A4100000000A02621410000000080190B4100000000A02621410000000080190B4100000000D01E21410000000040FA0A4100000000D01E2141,51,275957.512473193,3174.25169342837,76.0,2.1999651942999,2879.68483573973,1241.05398305298,1638.63085268674,27055.0,30.0,12.7230999211251
35479,222.0,547.0,01030000204071000001000000050000000000000080190B410000000070B120410000000080190B410000000040B9204100000000C0380B410000000040B9204100000000C0380B410000000070B120410000000080190B410000000070B12041,42,5977.49528378028,78126.1366429482,39.0,2.26541773902859,3796.3085521982,1291.88460565866,2504.42394653954,18845.0,270.0,12.8328193671466
35492,222.0,560.0,01030000204071000001000000050000000000000080190B4100000000001721410000000080190B4100000000D01E214100000000C0380B4100000000D01E214100000000C0380B4100000000001721410000000080190B410000000000172141,68,802443.370944186,36066.358631514,92.0,2.21358850175896,1394.79133374279,895.899383951091,498.891949791697,26705.0,85.0,12.7371562935041
35493,222.0,561.0,01030000204071000001000000050000000000000080190B4100000000D01E21410000000080190B4100000000A026214100000000C0380B4100000000A026214100000000C0380B4100000000D01E21410000000080190B4100000000D01E2141,49,6802.55251995718,241225.333338992,75.0,2.19465620994815,5729.33678892868,247.549607856774,5481.78718107191,26200.0,765.0,12.7327198290693
35671,223.0,538.0,010300002040710000010000000500000000000000C0380B4100000000206B204100000000C0380B4100000000F07220410000000000580B4100000000F07220410000000000580B4100000000206B204100000000C0380B4100000000206B2041,44,27919.3199266107,12872.7202057471,85.0,2.17513934905687,5364.73390399184,1183.05442177343,4181.67948221841,18470.0,115.0,12.9380767236757
35693,223.0,560.0,010300002040710000010000000500000000000000C0380B41000000000017214100000000C0380B4100000000D01E21410000000000580B4100000000D01E21410000000000580B41000000000017214100000000C0380B410000000000172141,53,235172.298996528,14580.6358319056,87.0,2.20819808565368,2521.42128142623,1142.35443283395,1379.06684859228,30190.0,55.0,12.7459375805618
35894,224.0,559.0,01030000204071000001000000050000000000000000580B4100000000300F21410000000000580B4100000000001721410000000040770B4100000000001721410000000040770B4100000000300F21410000000000580B4100000000300F2141,70,437571.467456409,194862.973507399,116.0,2.21531433485531,3306.24670687424,1136.3894305698,2169.85727630444,35105.0,50.0,12.7581148806198
36298,226.0,564.0,01030000204071000001000000050000000000000080960B4100000000403621410000000080960B4100000000103E214100000000C0B50B4100000000103E214100000000C0B50B4100000000403621410000000080960B410000000040362141,83,79172.7138247781,340580.180915942,97.0,2.13480086473861,7601.45643069353,343.800955115375,7257.65547557815,47650.0,1090.0,12.7604032611649
36434,227.0,500.0,010300002040710000010000000500000000000000C0B50B410000000080841E4100000000C0B50B410000000020941E410000000000D50B410000000020941E410000000000D50B410000000080841E4100000000C0B50B410000000080841E41,60,938609.90558025,31385.6489450756,95.0,1.996221725371,4042.94676737854,1366.6283463249,2676.31842105364,29445.0,50.0,13.3163346221763
36471,227.0,537.0,010300002040710000010000000500000000000000C0B50B41000000005063204100000000C0B50B4100000000206B20410000000000D50B4100000000206B20410000000000D50B41000000005063204100000000C0B50B410000000050632041,74,629060.235646224,70281.3798725708,251.0,2.13775771288253,5263.29010885602,624.553189815105,2118.6685902704,21385.0,110.0,12.9726358184498
36832,229.0,498.0,01030000204071000001000000050000000000000040F40B410000000040651E410000000040F40B4100000000E0741E410000000080130C4100000000E0741E410000000080130C410000000040651E410000000040F40B410000000040651E41,25,16680.8929149933,143534.870537866,22.0,1.96445567569392,5631.49005544083,425.582959966558,5205.90709547427,35685.0,585.0,13.3264123338033
36913,229.0,579.0,01030000204071000001000000050000000000000040F40B410000000070AB21410000000040F40B410000000040B321410000000080130C410000000040B321410000000080130C410000000070AB21410000000040F40B410000000070AB2141,110,155724.02890048,1004.88633123602,130.0,1.87727741306411,2885.63136156152,62.3409551025519,1773.6703588185,245715.0,0.0,12.6675264105118
38056,235.0,531.0,010300002040710000010000000500000000000000C0AF0C41000000007034204100000000C0AF0C4100000000403C20410000000000CF0C4100000000403C20410000000000CF0C41000000007034204100000000C0AF0C410000000070342041,60,790649.820009828,161091.403979992,65.0,1.99996497412084,1720.45132884762,1050.33833621454,670.112992633079,40315.0,10.0,13.043817469099
38388,237.0,471.0,01030000204071000001000000050000000000000040EE0C410000000060BF1C410000000040EE0C410000000000CF1C4100000000800D0D410000000000CF1C4100000000800D0D410000000060BF1C410000000040EE0C410000000060BF1C41,20,5036.57894265821,20861.7496095594,14.0,1.90413887202946,5803.9078543382,1026.52866989807,4777.37918444013,33180.0,120.0,13.5624477838614
38678,238.0,566.0,010300002040710000010000000500000000000000800D0D4100000000E045214100000000800D0D4100000000B04D214100000000C02C0D4100000000B04D214100000000C02C0D4100000000E045214100000000800D0D4100000000E0452141,46,4199.6552490684,21733.7797086024,89.0,2.10491274083188,3297.49612583103,1066.33350063654,2231.16262519449,57470.0,105.0,12.805000014068
38688,238.0,576.0,010300002040710000010000000500000000000000800D0D41000000000094214100000000800D0D4100000000D09B214100000000C02C0D4100000000D09B214100000000C02C0D41000000000094214100000000800D0D410000000000942141,125,211010.575335632,232911.888759435,171.0,1.98120118398734,6936.91169153509,1136.25728533142,5800.65440620367,208315.0,1080.0,12.7592542183827
38689,238.0,577.0,010300002040710000010000000500000000000000800D0D4100000000D09B214100000000800D0D4100000000A0A3214100000000C02C0D4100000000A0A3214100000000C02C0D4100000000D09B214100000000800D0D4100000000D09B2141,143,675220.160809797,107993.929831921,208.0,1.96592164769748,4702.52369868562,954.913557215165,3747.61014147045,222240.0,420.0,12.7491261248595
38885,239.0,578.0,010300002040710000010000000500000000000000C02C0D4100000000A0A3214100000000C02C0D410000000070AB214100000000004C0D410000000070AB214100000000004C0D4100000000A0A3214100000000C02C0D4100000000A0A32141,113,98175.3691795307,19329.4499158626,271.0,1.98895483857113,4560.40094133462,1342.76672487403,3217.63421646059,224655.0,60.0,12.7362114492372
39000,240.0,499.0,010300002040710000010000000500000000000000004C0D4100000000E0741E4100000000004C0D410000000080841E4100000000406B0D410000000080841E4100000000406B0D4100000000E0741E4100000000004C0D4100000000E0741E41,45,80896.6343935461,23050.7694140097,89.0,1.85714589440115,4304.7391484257,640.477362316359,3664.26178610935,38225.0,155.0,13.3138408250901
39001,240.0,500.0,010300002040710000010000000500000000000000004C0D410000000080841E4100000000004C0D410000000020941E4100000000406B0D410000000020941E4100000000406B0D410000000080841E4100000000004C0D410000000080841E41,30,4121.92464738539,46389.7553723734,48.0,1.86315874849029,6218.06528415304,1030.32624983793,5187.7390343151,32670.0,375.0,13.3027515627897
39067,240.0,566.0,010300002040710000010000000500000000000000004C0D4100000000E045214100000000004C0D4100000000B04D214100000000406B0D4100000000B04D214100000000406B0D4100000000E045214100000000004C0D4100000000E0452141,102,552423.058709844,166156.952790392,137.0,2.1279225946296,6342.79524281211,856.625439355943,5486.16980345616,56145.0,370.0,12.7991117369075
39068,240.0,567.0,010300002040710000010000000500000000000000004C0D4100000000B04D214100000000004C0D41000000008055214100000000406B0D41000000008055214100000000406B0D4100000000B04D214100000000004C0D4100000000B04D2141,76,13607.6371782542,504543.270147533,103.0,2.12507535105581,11280.8287222561,1249.98433160191,10030.8443906542,50330.0,1470.0,12.7981719336786
39195,241.0,501.0,010300002040710000010000000500000000000000406B0D410000000020941E4100000000406B0D4100000000C0A31E4100000000808A0D4100000000C0A31E4100000000808A0D410000000020941E4100000000406B0D410000000020941E41,97,164718.826790945,119003.610211434,210.0,1.85667637791176,5357.36797159513,915.065470847107,4416.09880585548,28995.0,615.0,13.2935605948143
39259,241.0,565.0,010300002040710000010000000500000000000000406B0D4100000000103E214100000000406B0D4100000000E045214100000000808A0D4100000000E045214100000000808A0D4100000000103E214100000000406B0D4100000000103E2141,81,187770.883338999,34584.3078211388,102.0,2.14195666227551,5028.76785751735,110.700858297039,4918.06699922031,48240.0,140.0,12.7957616400653
39271,241.0,577.0,010300002040710000010000000500000000000000406B0D4100000000D09B214100000000406B0D4100000000A0A3214100000000808A0D4100000000A0A3214100000000808A0D4100000000D09B214100000000406B0D4100000000D09B2141,119,125889.261601741,6892.70689103035,178.0,2.07878071046048,4528.0122668471,1053.20109478814,3474.81117205896,137715.0,45.0,12.7393488087871
39387,242.0,501.0,010300002040710000010000000500000000000000808A0D410000000020941E4100000000808A0D4100000000C0A31E4100000000C0A90D4100000000C0A31E4100000000C0A90D410000000020941E4100000000808A0D410000000020941E41,26,190087.266265675,188859.128763229,57.0,1.84641967610924,4998.68868544593,1989.26047759472,3009.42820785121,24415.0,485.0,13.2958104532233
39451,242.0,565.0,010300002040710000010000000500000000000000808A0D4100000000103E214100000000808A0D4100000000E045214100000000C0A90D4100000000E045214100000000C0A90D4100000000103E214100000000808A0D4100000000103E2141,78,422688.830937262,46401.3177877887,67.0,2.15018179016548,4045.92756198784,1328.83640591431,2717.09115607353,39060.0,210.0,12.797859435582
39455,242.0,569.0,010300002040710000010000000500000000000000808A0D4100000000505D214100000000808A0D41000000002065214100000000C0A90D41000000002065214100000000C0A90D4100000000505D214100000000808A0D4100000000505D2141,142,1292.86516668081,7026.23000802546,167.0,2.15122536598648,2847.83729870765,190.531241041673,2657.30605766597,67130.0,25.0,12.7842719961596
39648,243.0,570.0,010300002040710000010000000500000000000000C0A90D41000000002065214100000000C0A90D4100000000F06C21410000000000C90D4100000000F06C21410000000000C90D41000000002065214100000000C0A90D410000000020652141,158,187433.703966532,35247.007420862,142.0,2.17001542751549,3227.95541403808,760.057453647033,2467.89796039104,69890.0,185.0,12.7807399925277
